customer_id,first_order_date,last_order_date,total_orders,total_spend,country
17084,2010-11-08,2011-11-04,3,5202.97,United Kingdom
17085,2009-12-06,2011-08-08,28,7883.01,United Kingdom
17086,2011-10-07,2011-12-02,6,2050.08,United Kingdom
17087,2009-12-02,2009-12-02,1,221.53,United Kingdom
17088,2011-03-31,2011-11-11,4,1991.01,United Kingdom
17089,2010-11-18,2010-11-18,1,128.45,United Kingdom
17090,2010-07-19,2011-12-05,13,3149.48,United Kingdom
17091,2009-12-16,2011-12-07,19,7811.1,United Kingdom
17092,2010-02-02,2011-10-20,11,5594.96,United Kingdom
17093,2010-04-26,2010-04-26,1,235.88,United Kingdom
17094,2010-10-12,2011-01-21,2,402.2,United Kingdom
17095,2009-12-15,2011-11-17,7,2572.25,United Kingdom
17096,2010-06-02,2011-11-24,11,3759.18,United Kingdom
17097,2010-10-05,2011-12-07,9,1340.45,Spain
17098,2010-06-17,2010-11-23,3,591.07,United Kingdom
17099,2010-06-24,2010-06-24,1,582.17,United Kingdom
17100,2011-11-21,2011-11-21,2,971.74,United Kingdom
17101,2010-06-07,2011-11-29,7,2507.05,United Kingdom
17102,2011-03-23,2011-03-23,1,25.5,United Kingdom
17103,2009-12-17,2009-12-17,1,424.3,United Kingdom
17104,2010-10-12,2010-10-12,1,474.03,United Kingdom
17105,2011-02-06,2011-07-03,2,665.78,United Kingdom
17106,2010-11-15,2010-11-15,1,491.23,United Kingdom
17107,2010-01-31,2011-11-06,10,16075.42,United Kingdom
17108,2010-02-14,2010-02-14,1,174.95,United Kingdom
17109,2010-07-30,2011-11-10,8,1295.46,United Kingdom
17110,2010-04-08,2011-06-27,3,510.7,United Kingdom
17111,2010-10-10,2011-10-23,2,476.58,United Kingdom
17112,2010-07-25,2010-07-25,1,205.17,United Kingdom
17113,2010-01-11,2010-05-14,6,2322.59,United Kingdom
17114,2011-01-09,2011-12-04,8,808.62,United Kingdom
17115,2009-12-05,2011-12-01,7,2761.49,United Kingdom
17116,2010-03-01,2010-03-01,1,389.78,United Kingdom
17117,2011-02-24,2011-02-24,1,116.2,United Kingdom
17118,2011-01-26,2011-01-26,1,157.02,United Kingdom
17119,2011-10-11,2011-12-06,2,606.91,United Kingdom
17120,2011-04-20,2011-04-20,1,307.46,United Kingdom
17121,2010-11-02,2010-11-02,1,314.74,United Kingdom
17122,2010-07-28,2011-08-12,4,570.5,United Kingdom
17123,2010-05-16,2011-07-01,3,966.67,United Kingdom
17124,2011-06-07,2011-06-07,1,298.89,United Kingdom
17125,2011-10-20,2011-10-20,1,259.35,United Kingdom
17126,2010-08-31,2011-07-10,9,2062.94,United Kingdom
17127,2009-12-04,2010-10-07,5,1155.03,United Kingdom
17128,2011-01-09,2011-01-09,1,157.09,United Kingdom
17129,2010-07-07,2010-07-07,1,31.85,United Kingdom
17131,2011-09-25,2011-12-04,5,2463.17,United Kingdom
17132,2010-08-08,2010-09-13,2,1272.8,United Kingdom
17133,2010-03-21,2011-11-24,12,14622.33,United Kingdom
17134,2010-09-23,2011-08-25,3,637.1,United Kingdom
17135,2010-05-09,2011-11-23,10,1948.36,United Kingdom
17136,2010-02-15,2010-02-15,1,231.68,United Kingdom
17137,2010-01-31,2010-10-19,6,1133.63,United Kingdom
17138,2010-02-04,2011-03-09,7,4417.27,United Kingdom
17139,2010-01-11,2011-11-24,25,19584.46,United Kingdom
17140,2011-04-06,2011-04-06,1,465.32,United Kingdom
17141,2010-01-24,2010-10-17,4,754.33,United Kingdom
17142,2010-01-24,2011-04-14,4,1283.75,United Kingdom
17143,2010-07-12,2010-10-18,2,924.11,United Kingdom
17144,2011-09-16,2011-12-08,2,984.57,United Kingdom
17145,2010-02-19,2010-07-15,4,3120.91,United Kingdom
17146,2010-02-02,2011-08-26,13,5860.24,United Kingdom
17147,2010-01-11,2011-11-17,9,3199.95,United Kingdom
17148,2011-10-19,2011-10-19,1,124.88,United Kingdom
17149,2010-09-14,2010-09-14,1,143.1,United Kingdom
17150,2009-12-06,2010-11-28,6,1375.65,United Kingdom
17151,2009-12-04,2009-12-04,1,231.9,United Kingdom
17152,2010-10-10,2011-05-29,4,2016.5,United Kingdom
17153,2011-11-15,2011-11-15,1,213.78,United Kingdom
17154,2011-09-25,2011-09-25,1,329.34,United Kingdom
17155,2009-12-03,2011-11-22,7,892.46,United Kingdom
17156,2010-08-05,2010-08-05,1,591.87,United Kingdom
17157,2009-12-04,2011-12-02,19,5151.9,United Kingdom
17158,2010-03-07,2011-11-07,5,1980.0,United Kingdom
17159,2010-03-04,2011-11-18,5,2099.59,United Kingdom
17160,2009-12-04,2011-11-08,17,10209.16,United Kingdom
17161,2010-09-21,2010-09-21,1,856.01,United Kingdom
17162,2011-02-07,2011-11-11,10,1715.46,United Kingdom
17163,2010-02-02,2011-11-18,4,699.78,United Kingdom
17164,2011-03-11,2011-11-07,7,2467.35,United Kingdom
17165,2009-12-11,2011-02-28,6,1794.32,United Kingdom
17166,2011-05-20,2011-11-01,2,206.34,United Kingdom
17167,2010-09-20,2010-11-25,3,867.11,United Kingdom
17168,2010-07-29,2010-07-29,1,400.2,United Kingdom
17169,2010-05-10,2011-10-13,3,1156.73,United Kingdom
17170,2010-11-15,2010-11-30,2,178.68,United Kingdom
17171,2010-02-16,2011-02-23,2,384.59,United Kingdom
17172,2009-12-13,2011-09-22,3,956.57,United Kingdom
17173,2011-07-31,2011-12-04,8,3766.6,United Kingdom
17174,2011-05-06,2011-05-06,1,59.9,United Kingdom
17175,2011-02-16,2011-10-26,4,1443.69,United Kingdom
17176,2010-01-31,2011-05-22,3,902.32,United Kingdom
17177,2010-07-22,2010-07-22,1,119.5,United Kingdom
17178,2009-12-08,2009-12-08,1,436.71,United Kingdom
17179,2010-05-26,2011-06-14,6,1507.26,United Kingdom
17180,2010-01-21,2011-10-14,11,2256.98,United Kingdom
17181,2010-04-23,2011-10-13,3,465.37,United Kingdom
17182,2009-12-21,2010-10-13,2,321.3,United Kingdom
17183,2011-08-26,2011-12-02,6,3347.31,United Kingdom
17184,2009-12-09,2010-05-19,2,198.41,United Kingdom
17185,2010-04-20,2010-04-27,3,229.46,United Kingdom
17186,2011-10-10,2011-10-24,2,144.0,United Kingdom
17187,2010-07-01,2011-04-27,2,467.71,United Kingdom
17188,2009-12-08,2011-11-28,13,4592.93,United Kingdom
17189,2009-12-02,2011-08-25,5,957.63,United Kingdom
17190,2010-03-05,2011-10-12,7,1741.2,United Kingdom
17191,2009-12-01,2011-11-11,15,4836.05,United Kingdom
17192,2010-06-21,2010-06-21,1,77.83,United Kingdom
17193,2009-12-02,2011-11-04,9,2310.04,United Kingdom
17194,2010-06-27,2010-12-14,2,776.66,United Kingdom
17195,2010-02-22,2010-02-22,1,562.98,United Kingdom
17196,2010-10-08,2010-10-08,1,352.9,United Kingdom
17197,2011-11-10,2011-11-10,1,1013.01,United Kingdom
17198,2010-12-03,2011-11-16,3,1213.88,United Kingdom
17199,2010-05-06,2010-05-06,1,145.12,United Kingdom
17200,2010-02-25,2010-11-17,4,356.71,United Kingdom
17201,2010-02-10,2011-10-17,4,1231.54,United Kingdom
17202,2010-10-15,2010-10-15,1,160.65,United Kingdom
17203,2010-11-16,2011-11-04,10,5575.88,United Kingdom
17204,2010-06-10,2011-06-17,9,5504.69,United Kingdom
17205,2010-05-24,2011-10-17,3,999.35,United Kingdom
17206,2011-10-17,2011-10-17,1,204.24,United Kingdom
17207,2010-02-25,2010-02-25,1,302.37,United Kingdom
17208,2010-11-09,2010-11-09,1,115.35,United Kingdom
17209,2009-12-03,2010-02-28,3,611.6,United Kingdom
17210,2010-11-12,2010-11-12,1,253.37,United Kingdom
17211,2009-12-13,2011-11-13,13,4046.65,United Kingdom
17212,2010-08-10,2011-03-31,3,794.41,United Kingdom
17213,2009-12-15,2011-10-30,13,5182.3,United Kingdom
17214,2010-12-15,2011-10-10,6,1069.12,United Kingdom
17215,2010-09-01,2010-09-01,1,186.15,United Kingdom
17216,2010-06-03,2010-06-03,1,65.05,United Kingdom
17217,2010-03-30,2011-04-19,2,218.0,United Kingdom
17218,2010-01-25,2011-12-05,18,4190.68,United Kingdom
17219,2010-10-19,2011-11-08,2,259.13,United Kingdom
17220,2010-01-20,2011-11-15,21,4475.85,United Kingdom
17221,2010-04-11,2011-12-02,5,978.52,United Kingdom
17222,2010-01-10,2011-10-05,6,1589.11,United Kingdom
17223,2010-11-29,2011-02-02,3,803.53,United Kingdom
17224,2010-07-26,2010-07-26,1,100.86,United Kingdom
17225,2010-05-07,2010-05-07,1,131.15,United Kingdom
17226,2010-02-12,2011-02-04,3,900.12,United Kingdom
17227,2010-01-15,2011-11-21,12,2022.03,United Kingdom
17228,2010-03-12,2011-11-24,13,3177.24,United Kingdom
17229,2011-07-20,2011-09-04,2,318.76,United Kingdom
17230,2009-12-08,2011-03-20,18,9924.95,United Kingdom
17231,2009-12-07,2011-11-27,25,7197.04,United Kingdom
17232,2011-11-25,2011-12-07,2,421.52,United Kingdom
17233,2009-12-15,2011-11-04,3,560.86,United Kingdom
17234,2011-06-10,2011-06-10,1,149.89,United Kingdom
17235,2010-06-04,2011-11-14,8,1904.88,United Kingdom
17236,2010-03-07,2011-11-27,12,1929.26,United Kingdom
17237,2010-11-23,2011-11-28,4,1002.08,United Kingdom
17238,2009-12-01,2011-12-07,32,7782.6,United Kingdom
17239,2010-07-01,2011-01-31,4,1189.45,United Kingdom
17240,2010-04-22,2010-04-22,1,130.6,United Kingdom
17241,2010-02-15,2010-11-19,12,2744.14,United Kingdom
17242,2010-01-24,2011-08-23,5,2889.28,United Kingdom
17243,2009-12-01,2011-12-08,69,20870.96,United Kingdom
17244,2009-12-06,2011-10-17,5,1826.04,United Kingdom
17245,2010-01-19,2011-05-19,2,371.63,United Kingdom
17246,2009-12-01,2010-06-11,2,38.92,United Kingdom
17247,2011-11-24,2011-11-24,1,282.19,United Kingdom
17248,2010-08-15,2011-08-11,2,546.16,United Kingdom
17249,2010-10-07,2010-10-07,1,68.03,United Kingdom
17250,2011-03-23,2011-12-06,2,384.52,United Kingdom
17251,2009-12-15,2010-12-12,3,812.43,United Kingdom
17252,2011-06-06,2011-08-15,2,353.86,United Kingdom
17253,2011-11-21,2011-11-21,1,178.26,United Kingdom
17254,2010-11-03,2011-12-05,3,470.73,United Kingdom
17255,2010-09-19,2011-10-30,4,799.13,United Kingdom
17256,2010-04-18,2011-08-24,5,498.93,United Kingdom
17257,2010-09-29,2010-09-29,2,192.73,United Kingdom
17258,2010-02-12,2010-11-08,2,417.3,United Kingdom
17259,2010-02-22,2011-07-14,6,1889.34,United Kingdom
17260,2010-10-24,2010-10-24,1,120.95,United Kingdom
17261,2010-07-18,2010-07-18,1,230.44,United Kingdom
17262,2009-12-15,2011-10-18,11,2757.62,United Kingdom
17263,2011-05-15,2011-05-15,1,63.44,United Kingdom
17264,2010-10-11,2010-10-11,1,279.59,United Kingdom
17265,2011-06-12,2011-07-24,2,562.9,United Kingdom
17266,2010-03-09,2011-12-07,5,517.73,United Kingdom
17267,2011-08-04,2011-08-04,2,317.62,United Kingdom
17268,2009-12-08,2011-08-24,11,1733.89,United Kingdom
17269,2010-11-19,2010-11-19,1,537.46,United Kingdom
17270,2009-12-07,2010-08-27,2,604.4,United Kingdom
17271,2009-12-03,2009-12-03,1,210.39,United Kingdom
17272,2011-03-22,2011-10-28,4,2148.63,United Kingdom
17273,2010-10-11,2010-10-11,1,141.12,United Kingdom
17274,2010-11-09,2011-11-04,2,577.38,United Kingdom
17275,2010-11-21,2010-11-21,1,114.52,United Kingdom
17276,2010-11-02,2010-11-02,1,507.14,United Kingdom
17277,2011-01-21,2011-04-26,2,1065.35,United Kingdom
17278,2010-05-23,2011-04-12,2,271.24,United Kingdom
17279,2011-10-13,2011-10-13,1,187.83,United Kingdom
17280,2010-09-27,2010-09-27,1,118.86,United Kingdom
17281,2010-02-04,2010-11-30,6,797.85,United Kingdom
17282,2010-06-09,2011-08-01,5,2339.66,United Kingdom
17283,2010-11-26,2010-11-26,1,188.46,United Kingdom
17284,2010-11-15,2011-10-10,7,2563.7,United Kingdom
17285,2010-02-14,2010-03-21,2,420.84,United Kingdom
17286,2010-11-04,2011-11-18,3,395.48,United Kingdom
17287,2009-12-03,2011-11-13,21,4111.96,United Kingdom
17288,2010-11-10,2011-11-30,11,2499.98,United Kingdom
17289,2010-03-08,2011-11-08,9,2079.39,United Kingdom
17290,2009-12-13,2011-12-06,8,1440.96,United Kingdom
17291,2011-02-04,2011-02-04,1,550.8,United Kingdom
17292,2010-05-09,2010-08-24,2,271.75,United Kingdom
17293,2009-12-03,2011-12-01,17,3774.23,United Kingdom
17294,2010-02-08,2010-02-08,2,467.79,United Kingdom
17295,2011-10-06,2011-11-11,3,556.95,United Kingdom
17296,2009-12-09,2009-12-09,1,338.13,United Kingdom
17297,2011-11-22,2011-11-22,1,131.78,United Kingdom
17298,2010-03-08,2011-08-30,5,941.66,United Kingdom
17299,2010-08-15,2011-11-28,6,1016.08,United Kingdom
17300,2010-08-15,2010-11-14,2,393.64,United Kingdom
17301,2010-03-25,2011-11-18,2,330.43,United Kingdom
17302,2011-02-07,2011-11-25,5,1135.63,United Kingdom
17303,2010-12-13,2010-12-13,1,250.04,United Kingdom
17304,2010-06-23,2010-06-23,1,111.5,United Kingdom
17305,2010-03-01,2010-03-01,1,2135.46,United Kingdom
17306,2010-11-01,2011-11-29,21,9782.35,United Kingdom
17307,2010-01-19,2010-11-09,11,3999.89,United Kingdom
17308,2010-09-13,2010-11-11,2,4511.76,United Kingdom
17309,2010-02-04,2011-09-05,3,330.59,United Kingdom
17310,2010-06-23,2010-11-17,2,1025.1,United Kingdom
17311,2010-02-03,2011-09-22,6,3566.56,United Kingdom
17312,2011-07-03,2011-07-24,3,644.3,United Kingdom
17313,2011-11-08,2011-11-08,1,2328.84,United Kingdom
17314,2009-12-03,2011-11-15,17,4904.43,United Kingdom
17315,2010-09-27,2011-12-08,41,9610.52,United Kingdom
17316,2010-10-15,2010-10-15,1,124.45,United Kingdom
17317,2011-09-11,2011-10-24,3,2600.34,United Kingdom
17318,2009-12-14,2009-12-14,1,164.28,United Kingdom
17319,2010-02-08,2010-02-08,1,29.1,United Kingdom
17320,2010-01-21,2011-08-31,6,2895.77,United Kingdom
17321,2010-05-11,2011-12-01,6,1741.18,United Kingdom
17322,2009-12-03,2010-11-28,5,922.59,United Kingdom
17323,2010-01-10,2011-11-24,12,1562.19,United Kingdom
17324,2009-12-18,2011-11-22,12,2301.87,United Kingdom
17325,2010-03-08,2011-03-04,3,609.57,United Kingdom
17326,2010-06-28,2010-10-27,2,321.95,United Kingdom
17327,2010-05-26,2010-10-26,2,152.35,United Kingdom
17328,2010-02-04,2010-02-04,1,104.7,United Kingdom
17329,2009-12-03,2011-11-25,5,1004.43,United Kingdom
17330,2010-03-02,2011-11-17,4,423.8,United Kingdom
17331,2011-08-08,2011-08-08,1,175.2,United Kingdom
17332,2010-02-21,2010-06-29,5,827.77,United Kingdom
17333,2011-09-15,2011-09-15,1,494.25,United Kingdom
17334,2010-10-29,2011-02-10,3,635.15,United Kingdom
17335,2010-01-24,2010-11-21,2,508.0,United Kingdom
17336,2010-08-24,2010-08-24,1,81.12,United Kingdom
17337,2011-02-02,2011-07-11,4,2026.42,United Kingdom
17338,2010-03-10,2011-11-22,17,12133.78,United Kingdom
17339,2010-07-18,2011-09-06,3,362.36,United Kingdom
17340,2010-02-14,2011-11-10,18,22404.82,United Kingdom
17341,2010-06-17,2011-07-06,5,1889.83,United Kingdom
17342,2010-02-08,2010-11-25,4,1227.54,United Kingdom
17343,2009-12-03,2010-12-19,6,1259.94,United Kingdom
17344,2009-12-11,2011-10-24,2,468.11,United Kingdom
17345,2009-12-01,2011-11-24,10,1604.68,United Kingdom
17346,2010-04-18,2011-12-06,26,5315.8,United Kingdom
17347,2011-09-14,2011-09-14,1,228.96,United Kingdom
17348,2010-03-10,2011-11-25,9,2464.31,United Kingdom
17349,2010-03-18,2011-06-13,5,852.25,United Kingdom
17350,2010-02-01,2011-12-01,7,1906.04,United Kingdom
17351,2009-12-10,2011-11-03,12,1964.38,United Kingdom
17352,2010-01-12,2010-01-12,1,36.25,United Kingdom
17353,2010-03-25,2011-08-02,4,3242.0,United Kingdom
17354,2010-10-07,2011-10-20,4,3143.46,United Kingdom
17355,2010-11-18,2010-11-18,1,285.11,United Kingdom
17356,2010-01-20,2011-02-01,5,946.47,United Kingdom
17357,2011-11-15,2011-11-15,2,388.14,United Kingdom
17358,2010-02-24,2011-02-09,5,866.05,United Kingdom
17359,2010-03-01,2011-11-28,2,284.46,United Kingdom
17360,2010-10-01,2011-11-22,6,1231.38,United Kingdom
17361,2010-02-01,2011-10-21,5,880.64,United Kingdom
17362,2010-01-06,2011-04-14,7,1024.04,United Kingdom
17363,2010-11-02,2010-11-09,3,940.86,United Kingdom
17364,2009-12-07,2011-12-09,28,12070.42,United Kingdom
17365,2010-02-01,2011-11-27,15,8219.94,United Kingdom
17366,2010-09-09,2010-10-03,2,1096.24,United Kingdom
17367,2011-04-15,2011-04-15,1,168.4,United Kingdom
17368,2009-12-15,2011-11-16,14,2826.14,United Kingdom
17369,2010-09-10,2010-09-10,1,979.2,United Kingdom
17370,2011-06-23,2011-09-28,4,446.18,United Kingdom
17371,2009-12-08,2011-11-22,6,658.55,United Kingdom
17372,2009-12-03,2011-10-30,27,4346.71,United Kingdom
17373,2010-02-28,2011-10-30,7,1167.5,United Kingdom
17374,2010-11-09,2011-05-05,3,727.11,United Kingdom
17375,2010-10-04,2011-05-24,4,660.55,United Kingdom
17376,2010-07-05,2011-09-30,4,453.64,United Kingdom
17377,2009-12-02,2011-11-16,78,18314.37,United Kingdom
17378,2010-11-30,2010-11-30,1,10.95,United Kingdom
17379,2011-11-28,2011-11-28,1,404.66,United Kingdom
17380,2010-06-23,2010-10-01,3,645.0,United Kingdom
17381,2010-06-09,2011-12-01,38,40002.37,United Kingdom
17382,2010-05-19,2011-10-05,8,902.28,United Kingdom
17383,2010-09-12,2011-12-05,2,309.99,United Kingdom
17384,2010-08-29,2011-11-20,3,507.55,United Kingdom
17385,2011-11-25,2011-11-25,1,261.11,United Kingdom
17386,2010-11-19,2011-12-02,7,2812.77,United Kingdom
17387,2011-11-06,2011-11-20,2,784.11,United Kingdom
17388,2009-12-10,2011-09-23,11,2691.57,United Kingdom
17389,2009-12-04,2011-12-09,61,57224.68,United Kingdom
17390,2010-10-15,2010-10-15,1,149.3,United Kingdom
17391,2011-06-28,2011-06-29,2,508.8,United Kingdom
17392,2010-09-15,2011-02-06,3,620.56,United Kingdom
17393,2010-08-08,2010-10-25,2,381.15,United Kingdom
17394,2011-05-04,2011-05-04,1,203.87,United Kingdom
17395,2010-07-19,2010-07-19,1,97.5,United Kingdom
17396,2010-09-24,2011-10-31,13,8789.1,United Kingdom
17397,2010-10-19,2011-11-17,3,1233.18,United Kingdom
17398,2011-03-29,2011-08-17,3,653.38,United Kingdom
17400,2009-12-17,2011-08-05,8,4677.05,United Kingdom
17401,2010-06-16,2010-06-16,1,114.85,United Kingdom
17402,2009-12-16,2011-12-05,22,5061.18,United Kingdom
17403,2010-09-15,2011-11-03,2,400.57,United Kingdom
17404,2010-01-07,2011-12-05,21,47638.12,Sweden
17405,2011-07-12,2011-12-08,3,1031.41,United Kingdom
17406,2009-12-06,2011-01-10,13,4905.05,United Kingdom
17407,2010-10-24,2010-10-24,1,552.9,United Kingdom
17408,2010-07-13,2011-06-29,3,316.09,United Kingdom
17409,2009-12-11,2011-06-08,10,7793.51,United Kingdom
17410,2011-05-08,2011-11-23,5,1214.72,United Kingdom
17411,2009-12-03,2011-11-27,5,1425.38,United Kingdom
17412,2009-12-02,2011-12-07,16,4417.52,United Kingdom
17413,2010-05-19,2010-10-31,2,560.14,United Kingdom
17414,2009-12-03,2011-10-27,6,2249.52,United Kingdom
17415,2011-09-21,2011-09-21,1,507.84,United Kingdom
17416,2009-12-14,2011-11-10,22,17298.45,United Kingdom
17417,2010-06-09,2010-06-09,1,164.18,United Kingdom
17418,2010-11-17,2011-10-28,3,670.06,United Kingdom
17419,2010-01-25,2011-11-28,18,6500.52,United Kingdom
17420,2010-11-03,2011-10-20,6,1084.43,United Kingdom
17421,2009-12-04,2010-11-18,3,1059.41,United Kingdom
17422,2010-06-23,2011-11-23,11,3594.76,United Kingdom
17423,2010-11-11,2011-10-24,3,1118.95,United Kingdom
17425,2011-10-10,2011-11-20,2,759.17,United Kingdom
17426,2010-02-17,2011-12-01,13,8077.77,United Kingdom
17427,2011-09-29,2011-09-29,1,100.8,United Kingdom
17428,2009-12-01,2011-12-09,45,31819.76,United Kingdom
17429,2010-10-06,2011-08-03,5,1357.46,United Kingdom
17430,2010-08-17,2011-11-07,4,735.17,United Kingdom
17431,2011-01-30,2011-01-30,1,403.3,United Kingdom
17432,2009-12-03,2011-11-21,9,1751.39,United Kingdom
17433,2010-11-19,2011-09-12,2,569.96,United Kingdom
17434,2011-09-15,2011-12-07,7,2373.82,United Kingdom
17435,2010-10-24,2010-10-24,1,331.35,United Kingdom
17436,2009-12-07,2011-12-08,5,534.06,United Kingdom
17437,2010-06-28,2010-06-28,1,373.17,United Kingdom
17438,2010-03-08,2011-03-31,5,1422.77,United Kingdom
17439,2010-02-22,2010-02-22,1,325.74,United Kingdom
17440,2010-06-08,2011-07-06,4,323.58,United Kingdom
17441,2009-12-07,2009-12-07,1,293.35,United Kingdom
17442,2010-02-15,2011-11-03,15,4620.3,United Kingdom
17443,2011-05-04,2011-05-04,1,534.24,Canada
17444,2011-06-20,2011-07-11,2,2389.1,Canada
17446,2011-02-02,2011-06-16,2,120.9,United Kingdom
17447,2011-09-29,2011-10-30,2,541.53,United Kingdom
17448,2010-03-04,2010-06-28,41,14481.97,United Kingdom
17449,2009-12-09,2011-12-07,13,4948.15,United Kingdom
17450,2010-09-27,2011-12-01,51,246973.09,United Kingdom
17451,2011-08-26,2011-12-08,7,1721.4,United Kingdom
17453,2011-10-06,2011-11-22,2,486.72,United Kingdom
17454,2010-01-15,2011-05-31,10,1547.94,United Kingdom
17455,2011-05-20,2011-05-20,1,131.7,United Kingdom
17456,2010-09-09,2010-12-09,2,1225.42,United Kingdom
17457,2009-12-07,2011-08-05,14,5984.81,United Kingdom
17458,2010-11-23,2011-11-24,2,529.58,United Kingdom
17459,2011-10-10,2011-10-27,2,657.3,United Kingdom
17460,2010-01-22,2011-09-06,16,2228.27,United Kingdom
17461,2011-11-10,2011-11-17,3,757.46,United Kingdom
17462,2011-02-28,2011-10-10,2,675.69,United Kingdom
17463,2010-04-29,2011-11-23,7,2557.91,United Kingdom
17464,2010-03-30,2011-07-04,3,1000.94,United Kingdom
17465,2009-12-03,2010-10-10,7,2542.79,United Kingdom
17466,2011-09-22,2011-11-29,2,763.28,United Kingdom
17467,2010-11-09,2010-11-09,1,102.6,United Kingdom
17468,2010-11-29,2011-11-29,3,194.8,United Kingdom
17469,2009-12-16,2011-11-23,17,5051.25,United Kingdom
17470,2010-07-19,2011-10-26,11,2804.87,United Kingdom
17471,2010-08-22,2010-08-22,1,321.65,United Kingdom
17472,2010-03-21,2011-06-01,4,935.1,United Kingdom
17473,2010-09-09,2010-10-27,2,607.0,United Kingdom
17474,2010-04-19,2010-04-19,1,1047.0,United Kingdom
17475,2011-09-21,2011-09-21,1,194.37,United Kingdom
17476,2009-12-02,2010-11-09,2,489.86,United Kingdom
17477,2010-03-02,2010-04-06,2,1144.3,United Kingdom
17478,2010-03-16,2010-10-27,2,1272.8,United Kingdom
17479,2010-03-17,2010-03-17,1,389.26,United Kingdom
17480,2010-09-21,2011-09-23,2,902.03,United Kingdom
17481,2011-09-07,2011-12-06,4,1255.59,United Kingdom
17482,2010-05-10,2010-08-09,2,778.19,United Kingdom
17483,2010-10-21,2011-10-05,4,591.73,United Kingdom
17484,2010-03-25,2010-05-12,2,209.57,United Kingdom
17486,2011-03-23,2011-03-23,1,396.87,United Kingdom
17487,2009-12-11,2009-12-11,1,160.55,United Kingdom
17488,2010-03-08,2010-03-08,1,336.5,United Kingdom
17489,2011-05-11,2011-10-12,2,376.64,United Kingdom
17490,2010-05-19,2011-12-09,9,2750.5,United Kingdom
17491,2010-04-28,2011-12-08,17,5981.07,United Kingdom
17492,2010-07-09,2011-04-05,3,1122.42,United Kingdom
17493,2010-11-19,2010-11-19,1,100.91,United Kingdom
17494,2010-07-26,2010-07-26,1,54.7,United Kingdom
17495,2010-11-14,2011-12-02,3,806.72,United Kingdom
17496,2010-01-14,2010-12-16,4,1412.89,United Kingdom
17497,2010-04-08,2010-11-14,2,287.25,United Kingdom
17498,2011-09-25,2011-09-25,1,272.22,United Kingdom
17499,2010-05-27,2011-02-23,2,1341.39,United Kingdom
17500,2011-11-10,2011-11-22,3,1138.0,United Kingdom
17501,2011-05-03,2011-05-03,2,288.6,United Kingdom
17502,2011-11-10,2011-11-30,4,689.1,United Kingdom
17503,2011-11-01,2011-12-07,2,558.96,United Kingdom
17504,2010-02-08,2011-05-17,18,9565.12,United Kingdom
17505,2010-04-13,2011-07-01,5,2435.48,United Kingdom
17506,2011-09-25,2011-09-25,1,302.2,United Kingdom
17507,2011-02-03,2011-03-23,2,605.58,United Kingdom
17508,2009-12-07,2011-03-04,8,4579.23,Greece
17509,2011-10-07,2011-10-13,8,6115.14,United Kingdom
17510,2010-10-15,2011-11-15,2,514.56,United Kingdom
17511,2009-12-02,2011-12-07,60,175603.55,United Kingdom
17512,2009-12-10,2011-11-11,18,5467.82,United Kingdom
17513,2010-08-17,2011-09-28,3,1158.8,United Kingdom
17514,2010-02-08,2011-08-03,2,542.83,United Kingdom
17515,2010-06-07,2011-11-08,9,1617.46,United Kingdom
17516,2010-11-26,2011-11-24,6,957.55,United Kingdom
17517,2011-02-04,2011-02-04,1,153.94,United Kingdom
17518,2010-03-28,2010-10-10,2,329.42,United Kingdom
17519,2009-12-01,2011-11-22,15,5109.47,United Kingdom
17520,2011-10-17,2011-10-17,1,546.81,United Kingdom
17521,2010-10-01,2011-11-10,5,1278.06,United Kingdom
17522,2011-05-05,2011-12-08,5,1066.15,United Kingdom
17523,2011-11-20,2011-11-28,4,652.74,United Kingdom
17524,2010-09-27,2010-12-13,3,539.14,United Kingdom
17525,2010-10-07,2010-12-15,3,1161.9,United Kingdom
17526,2009-12-17,2011-12-05,12,4166.04,United Kingdom
17527,2011-05-05,2011-10-17,4,939.37,United Kingdom
17528,2011-09-29,2011-12-08,8,3628.5,United Kingdom
17529,2010-01-11,2010-04-08,2,1240.25,United Kingdom
17530,2009-12-06,2011-12-08,12,3136.92,United Kingdom
17531,2010-03-31,2011-06-02,3,1266.82,United Kingdom
17532,2010-11-19,2010-11-19,1,65.34,United Kingdom
17533,2010-10-01,2010-10-01,1,34.8,United Kingdom
17534,2010-02-25,2011-10-17,5,1668.83,United Kingdom
17535,2011-03-04,2011-03-04,1,164.4,United Kingdom
17536,2010-01-26,2011-06-15,3,364.83,United Kingdom
17537,2011-02-09,2011-11-10,2,897.62,United Kingdom
17538,2011-11-14,2011-11-14,1,98.42,United Kingdom
17539,2009-12-13,2010-03-21,3,1211.57,United Kingdom
17540,2010-04-19,2011-11-15,6,1590.6,United Kingdom
17541,2010-07-18,2010-07-18,1,124.46,United Kingdom
17542,2010-03-08,2011-03-15,3,341.7,United Kingdom
17543,2010-06-08,2010-06-08,1,120.05,United Kingdom
17544,2010-11-14,2010-11-14,3,960.69,United Kingdom
17545,2010-05-11,2011-10-27,6,1448.54,United Kingdom
17547,2010-02-12,2010-11-29,2,727.85,United Kingdom
17548,2010-11-08,2011-04-20,4,731.26,United Kingdom
17549,2011-10-19,2011-11-16,2,148.86,United Kingdom
