invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,line_total
574033,23541,WALL ART CLASSIC PUDDINGS,2,2011-11-02 12:44:00,8.25,16558,United Kingdom,16.5
574033,23314,VINTAGE CHRISTMAS TABLECLOTH,2,2011-11-02 12:44:00,12.5,16558,United Kingdom,25.0
574034,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2,2011-11-02 12:45:00,2.1,17841,United Kingdom,4.2
574038,22986,WRAP GINGHAM ROSE,25,2011-11-02 12:56:00,0.42,18164,United Kingdom,10.5
574038,23245,SET OF 3 REGENCY CAKE TINS,4,2011-11-02 12:56:00,4.95,18164,United Kingdom,19.8
574039,22332,SKULLS PARTY BAG + STICKER SET,12,2011-11-02 12:57:00,1.65,17800,United Kingdom,19.8
574042,22814,CARD PARTY GAMES,12,2011-11-02 13:05:00,0.42,17947,United Kingdom,5.04
574043,23186,FRENCH STYLE STORAGE JAR CAFE,6,2011-11-02 13:13:00,0.29,16367,United Kingdom,1.74
574043,21355,TOAST ITS - I LOVE YOU,5,2011-11-02 13:13:00,1.25,16367,United Kingdom,6.25
574046,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,3,2011-11-02 13:19:00,0.42,15743,United Kingdom,1.26
574049,23520,EMBROIDERED RIBBON REEL RUBY,1,2011-11-02 13:40:00,3.75,13316,United Kingdom,3.75
574050,22083,PAPER CHAIN KIT RETROSPOT,6,2011-11-02 13:41:00,2.95,13904,United Kingdom,17.7
574051,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-11-02 13:46:00,0.55,14102,United Kingdom,0.55
574053,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-11-02 14:04:00,0.55,16379,United Kingdom,13.2
574054,22366,DOORMAT AIRMAIL,4,2011-11-02 14:07:00,8.25,18104,United Kingdom,33.0
574056,22029,SPACEBOY BIRTHDAY CARD,72,2011-11-02 14:09:00,0.36,14646,Netherlands,25.92
574059,22727,ALARM CLOCK BAKELIKE RED,1,2011-11-02 14:13:00,3.75,14646,Netherlands,3.75
574059,20931,BLUE POT PLANT CANDLE,1,2011-11-02 14:13:00,2.95,14646,Netherlands,2.95
574060,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-11-02 14:16:00,2.95,16531,United Kingdom,17.7
574062,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-11-02 14:30:00,2.55,17675,United Kingdom,81.6
574062,22621,TRADITIONAL KNITTING NANCY,12,2011-11-02 14:30:00,1.65,17675,United Kingdom,19.8
574063,47563A,RETRO LONGBOARD IRONING BOARD COVER,1,2011-11-02 14:31:00,1.25,13271,United Kingdom,1.25
574063,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,3,2011-11-02 14:31:00,0.29,13271,United Kingdom,0.87
574063,21014,SWISS CHALET TREE DECORATION,1,2011-11-02 14:31:00,0.29,13271,United Kingdom,0.29
574068,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,2011-11-02 14:51:00,2.95,12490,France,17.7
574069,23209,LUNCH BAG VINTAGE DOILY,20,2011-11-02 14:52:00,1.65,17735,United Kingdom,33.0
574079,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-11-02 16:19:00,0.65,17595,United Kingdom,7.8
574079,82582,AREA PATROLLED METAL SIGN,1,2011-11-02 16:19:00,2.1,17595,United Kingdom,2.1
574084,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2011-11-02 17:09:00,8.5,14528,United Kingdom,17.0
574084,84832,ZINC WILLIE WINKIE  CANDLE STICK,24,2011-11-02 17:09:00,0.85,14528,United Kingdom,20.4
574085,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,6,2011-11-02 17:30:00,3.95,17432,United Kingdom,23.7
574086,22616,PACK OF 12 LONDON TISSUES,48,2011-11-03 08:39:00,0.39,15651,United Kingdom,18.72
574088,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-11-03 08:56:00,4.95,18044,United Kingdom,14.85
574090,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-11-03 09:17:00,0.42,17442,United Kingdom,10.08
574093,21358,TOAST ITS - HAPPY BIRTHDAY,12,2011-11-03 09:43:00,1.25,12437,France,15.0
574093,22668,PINK BABY BUNTING,5,2011-11-03 09:43:00,2.95,12437,France,14.75
574097,22621,TRADITIONAL KNITTING NANCY,12,2011-11-03 09:56:00,1.65,12471,Germany,19.8
574098,23367,SET 12 COLOUR PENCILS SPACEBOY,16,2011-11-03 10:03:00,0.65,16337,United Kingdom,10.4
574149,23568,EGG CUP HENRIETTA HEN CREAM,12,2011-11-03 11:29:00,1.25,13709,United Kingdom,15.0
574170,23207,LUNCH BAG ALPHABET DESIGN,5,2011-11-03 11:43:00,1.65,16221,United Kingdom,8.25
574170,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-11-03 11:43:00,0.95,16221,United Kingdom,1.9
574170,23310,BUBBLEGUM RING ASSORTED,36,2011-11-03 11:43:00,0.42,16221,United Kingdom,15.12
574170,22592,CARDHOLDER HOLLY WREATH METAL,4,2011-11-03 11:43:00,3.75,16221,United Kingdom,15.0
574239,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2011-11-03 12:43:00,2.95,14849,United Kingdom,35.4
574240,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,3,2011-11-03 12:45:00,1.65,15998,United Kingdom,4.95
574249,23356,LOVE HOT WATER BOTTLE,3,2011-11-03 13:01:00,5.95,16347,United Kingdom,17.85
574258,23348,CHILDRENS TOY COOKING UTENSIL SET,1,2011-11-03 13:50:00,2.08,16891,United Kingdom,2.08
574262,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2011-11-03 14:05:00,4.25,13721,United Kingdom,17.0
574278,23202,JUMBO BAG VINTAGE LEAF,10,2011-11-03 14:42:00,2.08,15814,United Kingdom,20.8
574278,22068,BLACK PIRATE TREASURE CHEST,24,2011-11-03 14:42:00,1.65,15814,United Kingdom,39.6
574282,23444,Next Day Carriage,1,2011-11-03 14:52:00,15.0,15612,United Kingdom,15.0
574287,21817,GLITTER CHRISTMAS TREE,1,2011-11-03 15:09:00,0.39,14723,United Kingdom,0.39
574290,21584,RETROSPOT SMALL TUBE MATCHES,8,2011-11-03 15:18:00,1.65,17403,United Kingdom,13.2
574297,23424,GINGHAM RECIPE BOOK BOX,4,2011-11-03 15:54:00,4.95,16602,United Kingdom,19.8
574297,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-11-03 15:54:00,1.45,16602,United Kingdom,17.4
574300,21688,SILVER PLATE CANDLE BOWL SMALL,6,2011-11-03 16:12:00,2.95,14636,United Kingdom,17.7
574301,23240,SET OF 4 KNICK KNACK TINS DOILY,6,2011-11-03 16:15:00,4.15,12544,Spain,24.9
574303,23295,SET OF 12 MINI LOAF BAKING CASES,128,2011-11-03 16:28:00,0.72,13324,United Kingdom,92.16
574304,22424,ENAMEL BREAD BIN CREAM,1,2011-11-03 16:30:00,12.75,14428,United Kingdom,12.75
574310,21891,TRADITIONAL WOODEN SKIPPING ROPE,6,2011-11-03 16:56:00,1.45,13467,United Kingdom,8.7
574310,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,12,2011-11-03 16:56:00,1.65,13467,United Kingdom,19.8
574310,23380,PACK OF 12 VINTAGE DOILY TISSUES,4,2011-11-03 16:56:00,0.39,13467,United Kingdom,1.56
574311,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-11-03 16:56:00,2.55,15640,United Kingdom,81.6
574310,23399,HOME SWEET HOME HANGING HEART,2,2011-11-03 16:56:00,0.85,13467,United Kingdom,1.7
574311,23389,SPACEBOY MINI BACKPACK,4,2011-11-03 16:56:00,4.15,15640,United Kingdom,16.6
574310,85032C,CURIOUS IMAGES GIFT WRAP SET,2,2011-11-03 16:56:00,0.65,13467,United Kingdom,1.3
574313,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,6,2011-11-03 17:45:00,3.25,13267,United Kingdom,19.5
574321,84766,SILVER ROCOCO CANDLE STICK,2,2011-11-03 19:28:00,5.95,16016,United Kingdom,11.9
574326,23100,SILVER BELLS TABLE DECORATION,12,2011-11-04 08:29:00,1.25,14913,United Kingdom,15.0
574327,23311,VINTAGE CHRISTMAS STOCKING,6,2011-11-04 09:03:00,2.55,13013,United Kingdom,15.3
574328,21495,SKULLS AND CROSSBONES WRAP,25,2011-11-04 09:05:00,0.42,13081,United Kingdom,10.5
574328,84991,60 TEATIME FAIRY CAKE CASES,24,2011-11-04 09:05:00,0.55,13081,United Kingdom,13.2
574328,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-11-04 09:05:00,1.25,13081,United Kingdom,15.0
574328,22111,SCOTTIE DOG HOT WATER BOTTLE,12,2011-11-04 09:05:00,4.95,13081,United Kingdom,59.4
574328,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-11-04 09:05:00,4.95,13081,United Kingdom,14.85
574328,22435,SET OF 9 HEART SHAPED BALLOONS,36,2011-11-04 09:05:00,1.25,13081,United Kingdom,45.0
574328,21213,PACK OF 72 SKULL CAKE CASES,48,2011-11-04 09:05:00,0.55,13081,United Kingdom,26.4
574336,22637,PIGGY BANK RETROSPOT,4,2011-11-04 09:52:00,2.55,12397,Belgium,10.2
574336,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-11-04 09:52:00,1.45,12397,Belgium,17.4
574342,16169E,WRAP 50'S  CHRISTMAS,25,2011-11-04 10:10:00,0.42,13447,United Kingdom,10.5
574343,82583,HOT BATHS METAL SIGN,12,2011-11-04 10:11:00,2.1,12576,Poland,25.2
574343,23249,VINTAGE RED ENAMEL TRIM PLATE,12,2011-11-04 10:11:00,1.65,12576,Poland,19.8
574345,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-11-04 10:18:00,1.25,15845,United Kingdom,15.0
574349,21484,CHICK GREY HOT WATER BOTTLE,8,2011-11-04 10:29:00,4.25,13495,United Kingdom,34.0
574351,23200,JUMBO BAG PEARS,1,2011-11-04 10:37:00,2.08,17348,United Kingdom,2.08
574351,21506,"FANCY FONT BIRTHDAY CARD,",12,2011-11-04 10:37:00,0.42,17348,United Kingdom,5.04
574351,23340,VINTAGE CHRISTMAS CAKE FRILL,6,2011-11-04 10:37:00,1.65,17348,United Kingdom,9.9
574351,23351,ROLL WRAP 50'S CHRISTMAS,1,2011-11-04 10:37:00,1.25,17348,United Kingdom,1.25
574353,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-11-04 10:46:00,8.25,14659,United Kingdom,8.25
574368,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,24,2011-11-04 10:59:00,0.42,13004,United Kingdom,10.08
574387,22595,GINGHAM HEART DECORATION,12,2011-11-04 11:04:00,0.85,12944,United Kingdom,10.2
574445,21620,SET OF 4 ROSE BOTANICAL CANDLES,6,2011-11-04 11:41:00,1.25,15722,United Kingdom,7.5
574445,21034,REX CASH+CARRY JUMBO SHOPPER,4,2011-11-04 11:41:00,0.95,15722,United Kingdom,3.8
574466,23335,EGG FRYING PAN IVORY,12,2011-11-04 11:53:00,2.08,18172,United Kingdom,24.96
574474,23305,SET 4 PICNIC CUTLERY BLUEBERRY,4,2011-11-04 12:05:00,1.95,17979,United Kingdom,7.8
574474,23480,MINI LIGHTS WOODLAND MUSHROOMS,2,2011-11-04 12:05:00,3.75,17979,United Kingdom,7.5
574474,23215,JINGLE BELL HEART ANTIQUE SILVER,2,2011-11-04 12:05:00,2.08,17979,United Kingdom,4.16
574474,23082,SET 6 PAPER TABLE LANTERN HEARTS,2,2011-11-04 12:05:00,3.75,17979,United Kingdom,7.5
574475,16236,KITTY PENCIL ERASERS,28,2011-11-04 12:18:00,0.21,14132,United Kingdom,5.88
574475,21675,BUTTERFLIES STICKERS,12,2011-11-04 12:18:00,0.85,14132,United Kingdom,10.2
574477,23103,JINGLE BELL HEART DECORATION,8,2011-11-04 12:21:00,1.65,15453,United Kingdom,13.2
574477,22513,DOORSTOP FOOTBALL DESIGN,1,2011-11-04 12:21:00,3.75,15453,United Kingdom,3.75
574478,20986,BLUE CALCULATOR RULER,5,2011-11-04 12:27:00,1.25,17203,United Kingdom,6.25
574478,16237,SLEEPING CAT ERASERS,30,2011-11-04 12:27:00,0.21,17203,United Kingdom,6.3
574479,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-11-04 12:39:00,1.25,18035,United Kingdom,1.25
574481,85227,SET OF 6 3D KIT CARDS FOR KIDS,2,2011-11-04 12:45:00,0.85,18022,United Kingdom,1.7
574481,21506,"FANCY FONT BIRTHDAY CARD,",12,2011-11-04 12:45:00,0.42,18022,United Kingdom,5.04
574481,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,2011-11-04 12:45:00,0.42,18022,United Kingdom,0.42
574481,23571,TRADITIONAL NAUGHTS & CROSSES,1,2011-11-04 12:45:00,1.65,18022,United Kingdom,1.65
574481,23396,LE JARDIN BOTANIQUE CUSHION COVER,2,2011-11-04 12:45:00,3.75,18022,United Kingdom,7.5
574481,23256,CHILDRENS CUTLERY SPACEBOY,2,2011-11-04 12:45:00,4.15,18022,United Kingdom,8.3
574481,23351,ROLL WRAP 50'S CHRISTMAS,1,2011-11-04 12:45:00,1.25,18022,United Kingdom,1.25
574481,23084,RABBIT NIGHT LIGHT,1,2011-11-04 12:45:00,2.08,18022,United Kingdom,2.08
574484,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-11-04 12:50:00,0.85,14388,United Kingdom,8.5
574490,23219,LAUREL STAR ANTIQUE SILVER,9,2011-11-04 13:04:00,1.25,17690,United Kingdom,11.25
574491,22621,TRADITIONAL KNITTING NANCY,12,2011-11-04 13:05:00,1.65,16318,United Kingdom,19.8
574501,84519B,CARROT CHARLIE+LOLA COASTER SET,2,2011-11-04 13:15:00,1.25,12577,France,2.5
574501,23501,KEY RING BASEBALL BOOT UNION JACK,20,2011-11-04 13:15:00,1.25,12577,France,25.0
574511,22469,HEART OF WICKER SMALL,12,2011-11-04 13:26:00,1.65,15597,United Kingdom,19.8
574532,22592,CARDHOLDER HOLLY WREATH METAL,4,2011-11-04 14:19:00,3.75,15676,United Kingdom,15.0
574532,22306,SILVER MUG BONE CHINA TREE OF LIFE,12,2011-11-04 14:19:00,1.06,15676,United Kingdom,12.72
574532,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-11-04 14:19:00,0.29,15676,United Kingdom,13.92
574532,23096,PETIT TRAY CHIC,12,2011-11-04 14:19:00,1.65,15676,United Kingdom,19.8
574532,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,8,2011-11-04 14:19:00,4.15,15676,United Kingdom,33.2
574536,84987,SET OF 36 TEATIME PAPER DOILIES,2,2011-11-04 14:35:00,1.45,15707,United Kingdom,2.9
574544,23493,VINTAGE DOILY TRAVEL SEWING KIT,20,2011-11-04 14:49:00,1.95,17084,United Kingdom,39.0
574545,23413,DECORATIVE VINTAGE COFFEE  BOX,3,2011-11-04 14:54:00,4.95,17084,United Kingdom,14.85
574545,23167,SMALL CERAMIC TOP STORAGE JAR,48,2011-11-04 14:54:00,0.83,17084,United Kingdom,39.84
574547,21121,SET/10 RED POLKADOT PARTY CANDLES,3,2011-11-04 15:08:00,1.25,17841,United Kingdom,3.75
574547,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-11-04 15:08:00,2.08,17841,United Kingdom,2.08
574550,22197,POPCORN HOLDER,12,2011-11-04 15:18:00,0.85,12484,Spain,10.2
574555,22675,FRENCH KITCHEN SIGN BLUE METAL,2,2011-11-04 15:29:00,1.25,16426,United Kingdom,2.5
574555,22602,RETROSPOT WOODEN HEART DECORATION,5,2011-11-04 15:29:00,0.85,16426,United Kingdom,4.25
574559,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,6,2011-11-04 15:50:00,1.65,14056,United Kingdom,9.9
574559,22378,WALL TIDY RETROSPOT,7,2011-11-04 15:50:00,2.1,14056,United Kingdom,14.7
574559,22999,TRAVEL CARD WALLET VINTAGE LEAF,24,2011-11-04 15:50:00,0.42,14056,United Kingdom,10.08
574575,22571,ROCKING HORSE RED CHRISTMAS,34,2011-11-04 17:03:00,0.85,14971,United Kingdom,28.9
574575,22093,MOTORING TISSUE BOX,9,2011-11-04 17:03:00,0.39,14971,United Kingdom,3.51
574575,22530,MAGIC DRAWING SLATE DOLLY GIRL,48,2011-11-04 17:03:00,0.42,14971,United Kingdom,20.16
574575,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-11-04 17:03:00,7.95,14971,United Kingdom,15.9
574589,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-11-06 10:33:00,4.25,15017,United Kingdom,4.25
574590,22302,COFFEE MUG PEARS  DESIGN,6,2011-11-06 10:44:00,2.55,18077,United Kingdom,15.3
574590,23480,MINI LIGHTS WOODLAND MUSHROOMS,6,2011-11-06 10:44:00,3.75,18077,United Kingdom,22.5
574591,23531,WALL ART BIG LOVE,3,2011-11-06 10:47:00,6.95,15745,United Kingdom,20.85
574624,84991,60 TEATIME FAIRY CAKE CASES,1,2011-11-06 11:20:00,0.55,17769,United Kingdom,0.55
574624,23329,DECORATIVE WICKER HEART LARGE,8,2011-11-06 11:20:00,1.65,17769,United Kingdom,13.2
574629,22835,HOT WATER BOTTLE I AM SO POORLY,1,2011-11-06 11:21:00,4.95,16326,United Kingdom,4.95
574631,23344,JUMBO BAG 50'S CHRISTMAS,30,2011-11-06 11:22:00,2.08,12882,United Kingdom,62.4
574654,70006,LOVE HEART POCKET WARMER,2,2011-11-06 11:32:00,1.65,15571,United Kingdom,3.3
574656,22799,SWEETHEART WIRE FRUIT BOWL,2,2011-11-06 11:36:00,8.5,16434,United Kingdom,17.0
574656,23489,VINTAGE BELLS GARLAND,6,2011-11-06 11:36:00,2.89,16434,United Kingdom,17.34
574659,23270,SET OF 2 CERAMIC PAINTED HEARTS,6,2011-11-06 11:44:00,1.45,16942,United Kingdom,8.7
574660,21636,MADRAS NOTEBOOK MEDIUM,1,2011-11-06 11:55:00,0.75,15407,United Kingdom,0.75
574660,23505,PLAYING CARDS I LOVE LONDON,1,2011-11-06 11:55:00,1.25,15407,United Kingdom,1.25
574660,35964,FOLKART CLIP ON STARS,4,2011-11-06 11:55:00,0.39,15407,United Kingdom,1.56
574663,23298,SPOTTY BUNTING,2,2011-11-06 12:04:00,4.95,13527,United Kingdom,9.9
574667,23240,SET OF 4 KNICK KNACK TINS DOILY,6,2011-11-06 12:12:00,4.15,15514,United Kingdom,24.9
574668,23569,TRADTIONAL ALPHABET STAMP SET,6,2011-11-06 12:12:00,4.95,15514,United Kingdom,29.7
574670,21239,PINK  POLKADOT CUP,1,2011-11-06 12:20:00,0.85,12838,United Kingdom,0.85
574670,21592,RETROSPOT CIGAR BOX MATCHES,1,2011-11-06 12:20:00,1.25,12838,United Kingdom,1.25
574671,22557,PLASTERS IN TIN VINTAGE PAISLEY,1,2011-11-06 12:23:00,1.65,16744,United Kingdom,1.65
574671,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-11-06 12:23:00,4.25,16744,United Kingdom,4.25
574672,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,2011-11-06 12:25:00,1.65,13532,United Kingdom,1.65
574672,21232,STRAWBERRY CERAMIC TRINKET POT,1,2011-11-06 12:25:00,1.25,13532,United Kingdom,1.25
574672,23117,POPPY FIELDS CHOPPING BOARD,1,2011-11-06 12:25:00,4.95,13532,United Kingdom,4.95
574673,22996,TRAVEL CARD WALLET VINTAGE TICKET,10,2011-11-06 12:26:00,0.42,15555,United Kingdom,4.2
574673,23390,DOLLY GIRL MINI BACKPACK,2,2011-11-06 12:26:00,4.15,15555,United Kingdom,8.3
574673,22997,TRAVEL CARD WALLET UNION JACK,10,2011-11-06 12:26:00,0.42,15555,United Kingdom,4.2
574673,22540,MINI JIGSAW CIRCUS PARADE,1,2011-11-06 12:26:00,0.42,15555,United Kingdom,0.42
574675,23083,SET 6 PAPER TABLE LANTERN STARS,8,2011-11-06 12:31:00,3.75,17289,United Kingdom,30.0
574677,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2011-11-06 12:32:00,4.25,16445,United Kingdom,4.25
574676,35651,VINTAGE BEAD PINK SCARF,2,2011-11-06 12:32:00,1.65,16243,United Kingdom,3.3
574676,23342,MINT DINER WALL CLOCK,1,2011-11-06 12:32:00,8.5,16243,United Kingdom,8.5
574676,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,2011-11-06 12:32:00,6.75,16243,United Kingdom,6.75
574678,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,2011-11-06 12:36:00,1.95,13365,United Kingdom,23.4
574680,22961,JAM MAKING SET PRINTED,12,2011-11-06 12:40:00,1.45,15078,United Kingdom,17.4
574682,23240,SET OF 4 KNICK KNACK TINS DOILY,1,2011-11-06 12:44:00,4.15,14963,United Kingdom,4.15
574682,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-11-06 12:44:00,0.65,14963,United Kingdom,7.8
574682,21700,BIG DOUGHNUT FRIDGE MAGNETS,1,2011-11-06 12:44:00,0.85,14963,United Kingdom,0.85
574683,22865,HAND WARMER OWL DESIGN,1,2011-11-06 12:50:00,2.1,16372,United Kingdom,2.1
574683,84580,MOUSE TOY WITH PINK T-SHIRT,3,2011-11-06 12:50:00,3.75,16372,United Kingdom,11.25
574683,21623,VINTAGE UNION JACK MEMOBOARD,1,2011-11-06 12:50:00,9.95,16372,United Kingdom,9.95
574683,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-11-06 12:50:00,4.95,16372,United Kingdom,4.95
574684,23582,VINTAGE DOILY JUMBO BAG RED,10,2011-11-06 12:56:00,1.79,17581,United Kingdom,17.9
574684,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-11-06 12:56:00,0.85,17581,United Kingdom,10.2
574686,23551,PACK OF 12 PAISLEY PARK TISSUES,12,2011-11-06 13:00:00,0.39,17608,United Kingdom,4.68
574690,23508,MINI PLAYING CARDS DOLLY GIRL,20,2011-11-06 13:11:00,0.42,12638,Sweden,8.4
574690,20973,12 PENCIL SMALL TUBE WOODLAND,24,2011-11-06 13:11:00,0.65,12638,Sweden,15.6
574691,21818,GLITTER HEART DECORATION,6,2011-11-06 13:17:00,0.39,14174,United Kingdom,2.34
574693,21175,GIN + TONIC DIET METAL SIGN,6,2011-11-06 13:32:00,2.55,14553,United Kingdom,15.3
574693,21591,COSY HOUR CIGAR BOX MATCHES,1,2011-11-06 13:32:00,1.25,14553,United Kingdom,1.25
574694,23084,RABBIT NIGHT LIGHT,12,2011-11-06 13:36:00,2.08,12381,Norway,24.96
574696,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,6,2011-11-06 13:40:00,0.85,13634,United Kingdom,5.1
574700,23013,GLASS APOTHECARY BOTTLE TONIC,1,2011-11-06 13:53:00,3.95,16033,United Kingdom,3.95
574699,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-06 13:53:00,1.69,13040,United Kingdom,13.52
574700,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2011-11-06 13:53:00,0.55,16033,United Kingdom,0.55
574699,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-11-06 13:53:00,4.95,13040,United Kingdom,14.85
574700,23501,KEY RING BASEBALL BOOT UNION JACK,20,2011-11-06 13:53:00,1.25,16033,United Kingdom,25.0
574701,23330,DECORATIVE WICKER HEART MEDIUM,3,2011-11-06 13:54:00,1.25,15426,United Kingdom,3.75
574701,21745,GAOLERS KEYS DECORATIVE GARDEN,1,2011-11-06 13:54:00,3.75,15426,United Kingdom,3.75
574703,20992,JAZZ HEARTS PURSE NOTEBOOK,1,2011-11-06 13:59:00,0.39,15426,United Kingdom,0.39
574704,23451,SQUARE MINI PORTRAIT FRAME,6,2011-11-06 14:02:00,1.95,15696,United Kingdom,11.7
574704,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,2011-11-06 14:02:00,7.95,15696,United Kingdom,31.8
574707,21523,DOORMAT FANCY FONT HOME SWEET HOME,10,2011-11-06 14:08:00,7.08,17107,United Kingdom,70.8
574709,22197,POPCORN HOLDER,22,2011-11-06 14:14:00,0.85,17768,United Kingdom,18.7
574709,22313,OFFICE MUG WARMER PINK,12,2011-11-06 14:14:00,2.95,17768,United Kingdom,35.4
574710,22867,HAND WARMER BIRD DESIGN,4,2011-11-06 14:17:00,2.1,15427,United Kingdom,8.4
574710,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2011-11-06 14:17:00,0.79,15427,United Kingdom,7.11
574710,21739,COSY SLIPPER SHOES SMALL GREEN,4,2011-11-06 14:17:00,2.95,15427,United Kingdom,11.8
574714,22865,HAND WARMER OWL DESIGN,2,2011-11-06 14:29:00,2.1,15427,United Kingdom,4.2
574714,21889,WOODEN BOX OF DOMINOES,2,2011-11-06 14:29:00,1.25,15427,United Kingdom,2.5
574714,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,5,2011-11-06 14:29:00,0.42,15427,United Kingdom,2.1
574714,21915,RED  HARMONICA IN BOX,2,2011-11-06 14:29:00,1.25,15427,United Kingdom,2.5
574714,22945,CHRISTMAS METAL TAGS ASSORTED,6,2011-11-06 14:29:00,0.85,15427,United Kingdom,5.1
574714,23523,WALL ART TREASURE AHOY,1,2011-11-06 14:29:00,3.75,15427,United Kingdom,3.75
574714,23275,SET OF 3 HANGING OWLS OLLIE BEAK,2,2011-11-06 14:29:00,1.25,15427,United Kingdom,2.5
574716,22095,LADS ONLY TISSUE BOX,3,2011-11-06 14:33:00,0.39,14502,United Kingdom,1.17
574715,22865,HAND WARMER OWL DESIGN,12,2011-11-06 14:33:00,2.1,14135,United Kingdom,25.2
574718,21980,PACK OF 12 RED RETROSPOT TISSUES,24,2011-11-06 14:36:00,0.39,15513,United Kingdom,9.36
574719,23221,REINDEER HEART DECORATION SILVER,12,2011-11-06 14:38:00,0.83,14511,United Kingdom,9.96
574720,47590B,PINK HAPPY BIRTHDAY BUNTING,2,2011-11-06 14:39:00,5.45,14547,United Kingdom,10.9
574720,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-06 14:39:00,12.75,14547,United Kingdom,12.75
574720,22632,HAND WARMER RED RETROSPOT,1,2011-11-06 14:39:00,2.1,14547,United Kingdom,2.1
574721,21014,SWISS CHALET TREE DECORATION,2,2011-11-06 14:43:00,0.29,17920,United Kingdom,0.58
574722,22489,PACK OF 12 TRADITIONAL CRAYONS,1,2011-11-06 14:45:00,0.42,14502,United Kingdom,0.42
574723,23470,CARD HOLDER LOVE BIRD LARGE,4,2011-11-06 14:45:00,6.25,15150,United Kingdom,25.0
574722,21259,VICTORIAN SEWING BOX SMALL,1,2011-11-06 14:45:00,5.95,14502,United Kingdom,5.95
574726,21981,PACK OF 12 WOODLAND TISSUES,6,2011-11-06 14:56:00,0.39,14664,United Kingdom,2.34
574732,23296,SET OF 6 TEA TIME BAKING CASES,8,2011-11-06 15:11:00,1.25,13523,United Kingdom,10.0
574733,23202,JUMBO BAG VINTAGE LEAF,20,2011-11-06 15:17:00,2.08,17082,United Kingdom,41.6
574733,23229,VINTAGE DONKEY TAIL GAME,4,2011-11-06 15:17:00,3.75,17082,United Kingdom,15.0
574733,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,12,2011-11-06 15:17:00,0.39,17082,United Kingdom,4.68
574734,22210,WOOD STAMP SET BEST WISHES,1,2011-11-06 15:20:00,0.83,15025,United Kingdom,0.83
574739,23407,SET OF 2 TRAYS HOME SWEET HOME,2,2011-11-06 16:04:00,9.95,16357,United Kingdom,19.9
